Exch,ExchType,Scripcode,Name,Series,Expiry,CpType,Strikerate,WireCat,ISIN,Fullname,LotSize,AllowedToTrade,QtyLimit,Multiplier,Underlyer,Root,TickSize
N,D,57269,NIFTY 30 Mar 2023 PE 16000.00,XX,30-03-2023 14:30,PE,16000, ,NIFTY,NIFTY 30 Mar 2023 PE 16000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57270,NIFTY 30 Mar 2023 CE 17000.00,XX,30-03-2023 14:30,CE,17000, ,NIFTY,NIFTY 30 Mar 2023 CE 17000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57271,NIFTY 30 Mar 2023 PE 17000.00,XX,30-03-2023 14:30,PE,17000, ,NIFTY,NIFTY 30 Mar 2023 PE 17000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57272,NIFTY 30 Mar 2023 CE 18000.00,XX,30-03-2023 14:30,CE,18000, ,NIFTY,NIFTY 30 Mar 2023 CE 18000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57273,NIFTY 30 Mar 2023 PE 18000.00,XX,30-03-2023 14:30,PE,18000, ,NIFTY,NIFTY 30 Mar 2023 PE 18000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57274,NIFTY 30 Mar 2023 CE 19000.00,XX,30-03-2023 14:30,CE,19000, ,NIFTY,NIFTY 30 Mar 2023 CE 19000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57275,NIFTY 30 Mar 2023 PE 19000.00,XX,30-03-2023 14:30,PE,19000, ,NIFTY,NIFTY 30 Mar 2023 PE 19000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57276,NIFTY 30 Mar 2023 CE 20000.00,XX,30-03-2023 14:30,CE,20000, ,NIFTY,NIFTY 30 Mar 2023 CE 20000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57277,NIFTY 30 Mar 2023 PE 20000.00,XX,30-03-2023 14:30,PE,20000, ,NIFTY,NIFTY 30 Mar 2023 PE 20000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57278,NIFTY 30 Mar 2023 CE 21000.00,XX,30-03-2023 14:30,CE,21000, ,NIFTY,NIFTY 30 Mar 2023 CE 21000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57279,NIFTY 30 Mar 2023 PE 21000.00,XX,30-03-2023 14:30,PE,21000, ,NIFTY,NIFTY 30 Mar 2023 PE 21000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57280,NIFTY 30 Mar 2023 CE 22000.00,XX,30-03-2023 14:30,CE,22000, ,NIFTY,NIFTY 30 Mar 2023 CE 22000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57281,NIFTY 30 Mar 2023 PE 22000.00,XX,30-03-2023 14:30,PE,22000, ,NIFTY,NIFTY 30 Mar 2023 PE 22000.00,50,Y,2800,1,30-Mar-23,NIFTY,0.05
N,D,57321,NIFTY 01 Dec 2022 PE 20600.00,XX,01-12-2022 14:30,PE,20600, ,NIFTY,NIFTY 01 Dec 2022 PE 20600.00,50,Y,2800,1,01-Dec-22,NIFTY,0.05
N,D,57322,NIFTY 01 Dec 2022 CE 20650.00,XX,01-12-2022 14:30,CE,20650, ,NIFTY,NIFTY 01 Dec 2022 CE 20650.00,50,Y,2800,1,01-Dec-22,NIFTY,0.05
N,D,57323,NIFTY 01 Dec 2022 PE 20650.00,XX,01-12-2022 14:30,PE,20650, ,NIFTY,NIFTY 01 Dec 2022 PE 20650.00,50,Y,2800,1,01-Dec-22,NIFTY,0.05
N,D,57438,NIFTY 27 Oct 2022 PE 13950.00,XX,27-10-2022 14:30,PE,13950, ,NIFTY,NIFTY 27 Oct 2022 PE 13950.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57439,NIFTY 27 Oct 2022 CE 14000.00,XX,27-10-2022 14:30,CE,14000, ,NIFTY,NIFTY 27 Oct 2022 CE 14000.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57440,NIFTY 27 Oct 2022 PE 14000.00,XX,27-10-2022 14:30,PE,14000, ,NIFTY,NIFTY 27 Oct 2022 PE 14000.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57441,NIFTY 27 Oct 2022 CE 14050.00,XX,27-10-2022 14:30,CE,14050, ,NIFTY,NIFTY 27 Oct 2022 CE 14050.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57442,NIFTY 27 Oct 2022 PE 14050.00,XX,27-10-2022 14:30,PE,14050, ,NIFTY,NIFTY 27 Oct 2022 PE 14050.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57443,NIFTY 27 Oct 2022 CE 14100.00,XX,27-10-2022 14:30,CE,14100, ,NIFTY,NIFTY 27 Oct 2022 CE 14100.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57444,NIFTY 27 Oct 2022 PE 14100.00,XX,27-10-2022 14:30,PE,14100, ,NIFTY,NIFTY 27 Oct 2022 PE 14100.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57445,NIFTY 27 Oct 2022 CE 14150.00,XX,27-10-2022 14:30,CE,14150, ,NIFTY,NIFTY 27 Oct 2022 CE 14150.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57446,NIFTY 27 Oct 2022 PE 14150.00,XX,27-10-2022 14:30,PE,14150, ,NIFTY,NIFTY 27 Oct 2022 PE 14150.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57447,NIFTY 27 Oct 2022 CE 14200.00,XX,27-10-2022 14:30,CE,14200, ,NIFTY,NIFTY 27 Oct 2022 CE 14200.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57448,NIFTY 27 Oct 2022 PE 14200.00,XX,27-10-2022 14:30,PE,14200, ,NIFTY,NIFTY 27 Oct 2022 PE 14200.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57449,NIFTY 27 Oct 2022 CE 14250.00,XX,27-10-2022 14:30,CE,14250, ,NIFTY,NIFTY 27 Oct 2022 CE 14250.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57450,NIFTY 27 Oct 2022 PE 14250.00,XX,27-10-2022 14:30,PE,14250, ,NIFTY,NIFTY 27 Oct 2022 PE 14250.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57451,NIFTY 27 Oct 2022 CE 14300.00,XX,27-10-2022 14:30,CE,14300, ,NIFTY,NIFTY 27 Oct 2022 CE 14300.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57452,NIFTY 27 Oct 2022 PE 14300.00,XX,27-10-2022 14:30,PE,14300, ,NIFTY,NIFTY 27 Oct 2022 PE 14300.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57453,NIFTY 27 Oct 2022 CE 14350.00,XX,27-10-2022 14:30,CE,14350, ,NIFTY,NIFTY 27 Oct 2022 CE 14350.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57454,NIFTY 27 Oct 2022 PE 14350.00,XX,27-10-2022 14:30,PE,14350, ,NIFTY,NIFTY 27 Oct 2022 PE 14350.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57455,NIFTY 27 Oct 2022 CE 14400.00,XX,27-10-2022 14:30,CE,14400, ,NIFTY,NIFTY 27 Oct 2022 CE 14400.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57456,NIFTY 27 Oct 2022 PE 14400.00,XX,27-10-2022 14:30,PE,14400, ,NIFTY,NIFTY 27 Oct 2022 PE 14400.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57457,NIFTY 27 Oct 2022 CE 14450.00,XX,27-10-2022 14:30,CE,14450, ,NIFTY,NIFTY 27 Oct 2022 CE 14450.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57458,NIFTY 27 Oct 2022 PE 14450.00,XX,27-10-2022 14:30,PE,14450, ,NIFTY,NIFTY 27 Oct 2022 PE 14450.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57459,NIFTY 27 Oct 2022 CE 14500.00,XX,27-10-2022 14:30,CE,14500, ,NIFTY,NIFTY 27 Oct 2022 CE 14500.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57460,NIFTY 27 Oct 2022 PE 14500.00,XX,27-10-2022 14:30,PE,14500, ,NIFTY,NIFTY 27 Oct 2022 PE 14500.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57461,NIFTY 27 Oct 2022 CE 14550.00,XX,27-10-2022 14:30,CE,14550, ,NIFTY,NIFTY 27 Oct 2022 CE 14550.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57462,NIFTY 27 Oct 2022 PE 14550.00,XX,27-10-2022 14:30,PE,14550, ,NIFTY,NIFTY 27 Oct 2022 PE 14550.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57463,NIFTY 27 Oct 2022 CE 14600.00,XX,27-10-2022 14:30,CE,14600, ,NIFTY,NIFTY 27 Oct 2022 CE 14600.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57464,NIFTY 27 Oct 2022 PE 14600.00,XX,27-10-2022 14:30,PE,14600, ,NIFTY,NIFTY 27 Oct 2022 PE 14600.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57465,NIFTY 27 Oct 2022 CE 14650.00,XX,27-10-2022 14:30,CE,14650, ,NIFTY,NIFTY 27 Oct 2022 CE 14650.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57466,NIFTY 27 Oct 2022 PE 14650.00,XX,27-10-2022 14:30,PE,14650, ,NIFTY,NIFTY 27 Oct 2022 PE 14650.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57467,NIFTY 27 Oct 2022 CE 14700.00,XX,27-10-2022 14:30,CE,14700, ,NIFTY,NIFTY 27 Oct 2022 CE 14700.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57468,NIFTY 27 Oct 2022 PE 14700.00,XX,27-10-2022 14:30,PE,14700, ,NIFTY,NIFTY 27 Oct 2022 PE 14700.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57469,NIFTY 27 Oct 2022 CE 14750.00,XX,27-10-2022 14:30,CE,14750, ,NIFTY,NIFTY 27 Oct 2022 CE 14750.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57470,NIFTY 27 Oct 2022 PE 14750.00,XX,27-10-2022 14:30,PE,14750, ,NIFTY,NIFTY 27 Oct 2022 PE 14750.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57471,NIFTY 27 Oct 2022 CE 14800.00,XX,27-10-2022 14:30,CE,14800, ,NIFTY,NIFTY 27 Oct 2022 CE 14800.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57472,NIFTY 27 Oct 2022 PE 14800.00,XX,27-10-2022 14:30,PE,14800, ,NIFTY,NIFTY 27 Oct 2022 PE 14800.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57473,NIFTY 27 Oct 2022 CE 14850.00,XX,27-10-2022 14:30,CE,14850, ,NIFTY,NIFTY 27 Oct 2022 CE 14850.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57474,NIFTY 27 Oct 2022 PE 14850.00,XX,27-10-2022 14:30,PE,14850, ,NIFTY,NIFTY 27 Oct 2022 PE 14850.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57475,NIFTY 27 Oct 2022 CE 14900.00,XX,27-10-2022 14:30,CE,14900, ,NIFTY,NIFTY 27 Oct 2022 CE 14900.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57476,NIFTY 27 Oct 2022 PE 14900.00,XX,27-10-2022 14:30,PE,14900, ,NIFTY,NIFTY 27 Oct 2022 PE 14900.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57477,NIFTY 27 Oct 2022 CE 14950.00,XX,27-10-2022 14:30,CE,14950, ,NIFTY,NIFTY 27 Oct 2022 CE 14950.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57478,NIFTY 27 Oct 2022 PE 14950.00,XX,27-10-2022 14:30,PE,14950, ,NIFTY,NIFTY 27 Oct 2022 PE 14950.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57479,NIFTY 27 Oct 2022 CE 15000.00,XX,27-10-2022 14:30,CE,15000, ,NIFTY,NIFTY 27 Oct 2022 CE 15000.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57480,NIFTY 27 Oct 2022 PE 15000.00,XX,27-10-2022 14:30,PE,15000, ,NIFTY,NIFTY 27 Oct 2022 PE 15000.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57481,NIFTY 27 Oct 2022 CE 15050.00,XX,27-10-2022 14:30,CE,15050, ,NIFTY,NIFTY 27 Oct 2022 CE 15050.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57482,NIFTY 27 Oct 2022 PE 15050.00,XX,27-10-2022 14:30,PE,15050, ,NIFTY,NIFTY 27 Oct 2022 PE 15050.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57483,NIFTY 27 Oct 2022 CE 15100.00,XX,27-10-2022 14:30,CE,15100, ,NIFTY,NIFTY 27 Oct 2022 CE 15100.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57484,NIFTY 27 Oct 2022 PE 15100.00,XX,27-10-2022 14:30,PE,15100, ,NIFTY,NIFTY 27 Oct 2022 PE 15100.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57485,NIFTY 27 Oct 2022 CE 15150.00,XX,27-10-2022 14:30,CE,15150, ,NIFTY,NIFTY 27 Oct 2022 CE 15150.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57486,NIFTY 27 Oct 2022 PE 15150.00,XX,27-10-2022 14:30,PE,15150, ,NIFTY,NIFTY 27 Oct 2022 PE 15150.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57487,NIFTY 27 Oct 2022 CE 15200.00,XX,27-10-2022 14:30,CE,15200, ,NIFTY,NIFTY 27 Oct 2022 CE 15200.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57488,NIFTY 27 Oct 2022 PE 15200.00,XX,27-10-2022 14:30,PE,15200, ,NIFTY,NIFTY 27 Oct 2022 PE 15200.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57489,NIFTY 27 Oct 2022 CE 15250.00,XX,27-10-2022 14:30,CE,15250, ,NIFTY,NIFTY 27 Oct 2022 CE 15250.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57490,NIFTY 27 Oct 2022 PE 15250.00,XX,27-10-2022 14:30,PE,15250, ,NIFTY,NIFTY 27 Oct 2022 PE 15250.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57491,NIFTY 27 Oct 2022 CE 15300.00,XX,27-10-2022 14:30,CE,15300, ,NIFTY,NIFTY 27 Oct 2022 CE 15300.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57492,NIFTY 27 Oct 2022 PE 15300.00,XX,27-10-2022 14:30,PE,15300, ,NIFTY,NIFTY 27 Oct 2022 PE 15300.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57493,NIFTY 27 Oct 2022 CE 15350.00,XX,27-10-2022 14:30,CE,15350, ,NIFTY,NIFTY 27 Oct 2022 CE 15350.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57494,NIFTY 27 Oct 2022 PE 15350.00,XX,27-10-2022 14:30,PE,15350, ,NIFTY,NIFTY 27 Oct 2022 PE 15350.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57495,NIFTY 27 Oct 2022 CE 15400.00,XX,27-10-2022 14:30,CE,15400, ,NIFTY,NIFTY 27 Oct 2022 CE 15400.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57496,NIFTY 27 Oct 2022 PE 15400.00,XX,27-10-2022 14:30,PE,15400, ,NIFTY,NIFTY 27 Oct 2022 PE 15400.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57497,NIFTY 27 Oct 2022 CE 15450.00,XX,27-10-2022 14:30,CE,15450, ,NIFTY,NIFTY 27 Oct 2022 CE 15450.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57498,NIFTY 27 Oct 2022 PE 15450.00,XX,27-10-2022 14:30,PE,15450, ,NIFTY,NIFTY 27 Oct 2022 PE 15450.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57499,NIFTY 27 Oct 2022 CE 15500.00,XX,27-10-2022 14:30,CE,15500, ,NIFTY,NIFTY 27 Oct 2022 CE 15500.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57500,NIFTY 27 Oct 2022 PE 15500.00,XX,27-10-2022 14:30,PE,15500, ,NIFTY,NIFTY 27 Oct 2022 PE 15500.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57501,NIFTY 27 Oct 2022 CE 15550.00,XX,27-10-2022 14:30,CE,15550, ,NIFTY,NIFTY 27 Oct 2022 CE 15550.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57502,NIFTY 27 Oct 2022 PE 15550.00,XX,27-10-2022 14:30,PE,15550, ,NIFTY,NIFTY 27 Oct 2022 PE 15550.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57503,NIFTY 27 Oct 2022 CE 15600.00,XX,27-10-2022 14:30,CE,15600, ,NIFTY,NIFTY 27 Oct 2022 CE 15600.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57504,NIFTY 27 Oct 2022 PE 15600.00,XX,27-10-2022 14:30,PE,15600, ,NIFTY,NIFTY 27 Oct 2022 PE 15600.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57505,NIFTY 27 Oct 2022 CE 15650.00,XX,27-10-2022 14:30,CE,15650, ,NIFTY,NIFTY 27 Oct 2022 CE 15650.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57506,NIFTY 27 Oct 2022 PE 15650.00,XX,27-10-2022 14:30,PE,15650, ,NIFTY,NIFTY 27 Oct 2022 PE 15650.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57507,NIFTY 27 Oct 2022 CE 15700.00,XX,27-10-2022 14:30,CE,15700, ,NIFTY,NIFTY 27 Oct 2022 CE 15700.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57508,NIFTY 27 Oct 2022 PE 15700.00,XX,27-10-2022 14:30,PE,15700, ,NIFTY,NIFTY 27 Oct 2022 PE 15700.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57509,NIFTY 27 Oct 2022 CE 15750.00,XX,27-10-2022 14:30,CE,15750, ,NIFTY,NIFTY 27 Oct 2022 CE 15750.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57510,NIFTY 27 Oct 2022 PE 15750.00,XX,27-10-2022 14:30,PE,15750, ,NIFTY,NIFTY 27 Oct 2022 PE 15750.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57511,NIFTY 27 Oct 2022 CE 15800.00,XX,27-10-2022 14:30,CE,15800, ,NIFTY,NIFTY 27 Oct 2022 CE 15800.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57512,NIFTY 27 Oct 2022 PE 15800.00,XX,27-10-2022 14:30,PE,15800, ,NIFTY,NIFTY 27 Oct 2022 PE 15800.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57513,NIFTY 27 Oct 2022 CE 15850.00,XX,27-10-2022 14:30,CE,15850, ,NIFTY,NIFTY 27 Oct 2022 CE 15850.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57514,NIFTY 27 Oct 2022 PE 15850.00,XX,27-10-2022 14:30,PE,15850, ,NIFTY,NIFTY 27 Oct 2022 PE 15850.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57515,NIFTY 27 Oct 2022 CE 15900.00,XX,27-10-2022 14:30,CE,15900, ,NIFTY,NIFTY 27 Oct 2022 CE 15900.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57516,NIFTY 27 Oct 2022 PE 15900.00,XX,27-10-2022 14:30,PE,15900, ,NIFTY,NIFTY 27 Oct 2022 PE 15900.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57517,NIFTY 27 Oct 2022 CE 15950.00,XX,27-10-2022 14:30,CE,15950, ,NIFTY,NIFTY 27 Oct 2022 CE 15950.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57518,NIFTY 27 Oct 2022 PE 15950.00,XX,27-10-2022 14:30,PE,15950, ,NIFTY,NIFTY 27 Oct 2022 PE 15950.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57519,NIFTY 27 Oct 2022 CE 16000.00,XX,27-10-2022 14:30,CE,16000, ,NIFTY,NIFTY 27 Oct 2022 CE 16000.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57520,NIFTY 27 Oct 2022 PE 16000.00,XX,27-10-2022 14:30,PE,16000, ,NIFTY,NIFTY 27 Oct 2022 PE 16000.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57521,NIFTY 27 Oct 2022 CE 16050.00,XX,27-10-2022 14:30,CE,16050, ,NIFTY,NIFTY 27 Oct 2022 CE 16050.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57522,NIFTY 27 Oct 2022 PE 16050.00,XX,27-10-2022 14:30,PE,16050, ,NIFTY,NIFTY 27 Oct 2022 PE 16050.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57523,NIFTY 27 Oct 2022 CE 16100.00,XX,27-10-2022 14:30,CE,16100, ,NIFTY,NIFTY 27 Oct 2022 CE 16100.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57524,NIFTY 27 Oct 2022 PE 16100.00,XX,27-10-2022 14:30,PE,16100, ,NIFTY,NIFTY 27 Oct 2022 PE 16100.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57525,NIFTY 27 Oct 2022 CE 16150.00,XX,27-10-2022 14:30,CE,16150, ,NIFTY,NIFTY 27 Oct 2022 CE 16150.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57526,NIFTY 27 Oct 2022 PE 16150.00,XX,27-10-2022 14:30,PE,16150, ,NIFTY,NIFTY 27 Oct 2022 PE 16150.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57527,NIFTY 27 Oct 2022 CE 16200.00,XX,27-10-2022 14:30,CE,16200, ,NIFTY,NIFTY 27 Oct 2022 CE 16200.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57528,NIFTY 27 Oct 2022 PE 16200.00,XX,27-10-2022 14:30,PE,16200, ,NIFTY,NIFTY 27 Oct 2022 PE 16200.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57529,NIFTY 27 Oct 2022 CE 16250.00,XX,27-10-2022 14:30,CE,16250, ,NIFTY,NIFTY 27 Oct 2022 CE 16250.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57530,NIFTY 27 Oct 2022 PE 16250.00,XX,27-10-2022 14:30,PE,16250, ,NIFTY,NIFTY 27 Oct 2022 PE 16250.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57531,NIFTY 27 Oct 2022 CE 16300.00,XX,27-10-2022 14:30,CE,16300, ,NIFTY,NIFTY 27 Oct 2022 CE 16300.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57532,NIFTY 27 Oct 2022 PE 16300.00,XX,27-10-2022 14:30,PE,16300, ,NIFTY,NIFTY 27 Oct 2022 PE 16300.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57533,NIFTY 27 Oct 2022 CE 16350.00,XX,27-10-2022 14:30,CE,16350, ,NIFTY,NIFTY 27 Oct 2022 CE 16350.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57534,NIFTY 27 Oct 2022 PE 16350.00,XX,27-10-2022 14:30,PE,16350, ,NIFTY,NIFTY 27 Oct 2022 PE 16350.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57535,NIFTY 27 Oct 2022 CE 16400.00,XX,27-10-2022 14:30,CE,16400, ,NIFTY,NIFTY 27 Oct 2022 CE 16400.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57536,NIFTY 27 Oct 2022 PE 16400.00,XX,27-10-2022 14:30,PE,16400, ,NIFTY,NIFTY 27 Oct 2022 PE 16400.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57537,NIFTY 27 Oct 2022 CE 16450.00,XX,27-10-2022 14:30,CE,16450, ,NIFTY,NIFTY 27 Oct 2022 CE 16450.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57538,NIFTY 27 Oct 2022 PE 16450.00,XX,27-10-2022 14:30,PE,16450, ,NIFTY,NIFTY 27 Oct 2022 PE 16450.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57539,NIFTY 27 Oct 2022 CE 16500.00,XX,27-10-2022 14:30,CE,16500, ,NIFTY,NIFTY 27 Oct 2022 CE 16500.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57540,NIFTY 27 Oct 2022 PE 16500.00,XX,27-10-2022 14:30,PE,16500, ,NIFTY,NIFTY 27 Oct 2022 PE 16500.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57541,NIFTY 27 Oct 2022 CE 16550.00,XX,27-10-2022 14:30,CE,16550, ,NIFTY,NIFTY 27 Oct 2022 CE 16550.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57542,NIFTY 27 Oct 2022 PE 16550.00,XX,27-10-2022 14:30,PE,16550, ,NIFTY,NIFTY 27 Oct 2022 PE 16550.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57543,NIFTY 27 Oct 2022 CE 16600.00,XX,27-10-2022 14:30,CE,16600, ,NIFTY,NIFTY 27 Oct 2022 CE 16600.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57544,NIFTY 27 Oct 2022 PE 16600.00,XX,27-10-2022 14:30,PE,16600, ,NIFTY,NIFTY 27 Oct 2022 PE 16600.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57545,NIFTY 27 Oct 2022 CE 16650.00,XX,27-10-2022 14:30,CE,16650, ,NIFTY,NIFTY 27 Oct 2022 CE 16650.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57546,NIFTY 27 Oct 2022 PE 16650.00,XX,27-10-2022 14:30,PE,16650, ,NIFTY,NIFTY 27 Oct 2022 PE 16650.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57547,NIFTY 27 Oct 2022 CE 16700.00,XX,27-10-2022 14:30,CE,16700, ,NIFTY,NIFTY 27 Oct 2022 CE 16700.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
N,D,57548,NIFTY 27 Oct 2022 PE 16700.00,XX,27-10-2022 14:30,PE,16700, ,NIFTY,NIFTY 27 Oct 2022 PE 16700.00,50,Y,2800,1,27-Oct-22,NIFTY,0.05
